step, arokato, population, wealth 
19,AR65484503,50.82378348834122,39.3801891216014
19,AR58229501,13.348906325427297,3.7743341873767275
19,AR78405,28.76874287796052,12.393505058042035
19,AR46254504,12.761477781400025,4.334724740978387
19,AR46418,41.180563313242814,19.991400556367697
19,AR57435,17.09778968195915,7.392829516503246
19,AR22255501,15.144010422255672,6.113020423342544
19,AR65416,57.47975348414157,33.272461396193755
19,AR25440,23.372219268265876,7.044457627895171
19,AR22247501,27.889851315431994,14.558357898077878
19,AR65426,25.60561911821035,12.665324297707496
19,AR65401,1704.5956826567008,2820.135243923657
19,AR94401,439.97668209487495,485.3516429262718
19,AR24411,102.40307905228087,80.2299592789228
19,AR24407,38.035948760586926,19.912916114221584
19,AR65440,38.556321712433935,18.827684040894418
19,AR65228558,14.347087757630508,5.134702091728666
19,AR28401,346.63908172341104,332.8684582520377
19,AR28426,52.181170215719106,27.155047557152884
19,AR52415,28.527347519061635,12.569448333842894
19,AR65480,572.2968256707436,846.0815151226914
19,ALE01150,874.0598194201839,1169.5422977192516
19,ALE01127,277.7601867861581,411.7393476289089
19,ALE01167,13.455084393556795,4.76301001864217
19,ALE01132,12.73444903042948,4.221769456721919
19,AR94244551,14.612351510900677,5.486921669795997
19,AR24401,535.9352105883625,620.0409485735688
19,AR65409,87.75126010859647,61.79210121040881
19,AR69402,31.426241134087903,14.394665230326348
19,AR65249501,21.57980754582915,8.758254730223552
19,AR28450,43.68084850423229,21.246257633772412
19,AR28234501,16.505640761099787,5.9271932131126155
19,AR94410,103.7109678037005,87.19826065791891
19,AR24223501,40.45200050036739,22.302851339277186
19,AR33241501,13.099312260348453,4.254582099850864
19,AR71401,204.13235340660407,169.02335304450048
19,AR28440,23.11060535660523,8.464484504176438
19,AR78410,36.91337902987696,17.44020751900059
19,AR24403,73.43491159395703,48.20218303998554
19,AR28222501,13.612837031497667,4.691386948281359
19,AR24409,55.78425048091743,35.40694170017007
19,AR57240501,16.33501463596256,6.514799484607269
19,AR78212501,27.67693468635644,12.733004104680287
19,ALE01114,17.14491339306763,6.400790866889704
19,AR33250501,14.004658032679897,4.482390786396749
19,AR24237501,24.39294974467102,9.95171943351991
19,AR58233501,21.052248257226452,7.671012660204314
19,AR28420,19.97079248106231,7.666837375312122
19,AR65406,45.170965198750935,23.456912551191337
19,AR65486,27.45117719788624,12.428189966582597
19,AR24220506,23.845189386591713,10.232063489624128
19,AR65453503,20.479724746553774,9.140902329593166
19,ALE01173,33.09795753089955,13.96253406888989
19,AR57422,127.1936637726005,119.84036989480741
19,AR65453,34.07968652155187,20.123798261558797
19,AR24405,155.80605980017413,117.70965714970485
19,AR34420,28.76965166410779,13.199716680871756
19,AR22254501,12.80104017659642,3.9867619746235077
19,AR65473,45.831941586413336,28.363201075712723
19,AR78420,36.09851424116093,16.610944352448918
19,ALE01170,14.171283223982794,4.89897464273481
19,AR28414,83.38967894332615,49.06430644873646
19,AR33236501,17.384392034772187,5.946453629678413
19,AR78401,587.8770454196169,689.7464671138512
19,AR65432,58.590543829747276,32.42960336583962
19,AR22258501,25.028072676904195,9.19895050692735
19,AR34401,237.01574600619747,207.26138611430594
19,AR28405,33.32611640997236,14.790227465242308
19,AES01146,22.00100978524928,8.281399974777626
19,AR25220501,15.711358564392803,4.052542254010808
19,AR58401,101.64520093441298,63.14276577728425
19,AR65403,72.88022002652369,43.31649065728424
19,AES01149,12.79880590235688,4.082804842772524
19,AR25410,19.49428743746452,5.099799376296888
19,AR28408,36.79505993670186,16.184138240127353
19,AR78417,22.429199388298038,9.87648455536941
19,AR57244501,18.629473597348824,8.151655580549994
19,AR65476,612.0458053110561,740.7069773346177
19,AR57234501,37.72748378081454,29.087286965125116
19,AR49208501,12.462713925586156,3.769924239958801
19,AR94204551000,16.740312899074922,7.9514902483445296
19,AR49413,30.87418576707592,12.94470697158812
19,AR57401,1014.8453596990572,1419.4648191572383
19,AR65254501,23.550544040258774,9.741058984954279
19,AR78415,241.6740207093162,207.33274280188223
19,AR65496,62.460353769199926,35.46228487264358
19,AR57212501,31.102390785473915,15.77618076163555
19,AR57427,135.52703363064404,125.1856095462114
19,AR94420,76.74986829949846,46.08180295653199
19,AR78215501,20.925122959719758,8.204604322557582
19,AR71410,46.52664965590185,21.24219022139788
19,AR04422,22.91740967186219,11.489669566713395
19,AR57440,111.21799448593471,98.16859399101378
19,AR65470,76.42733273310951,58.310783280280646
19,AR33410,33.79068447478931,14.630676240209112
19,AR69405,27.904100989859238,11.730421114088216
19,AR34414,18.79621404386731,6.060673492886762
19,AR65460,58.477545673259684,38.3678983573392
19,AR34430,25.670981888739966,9.060924218541677
19,AES01147,21.799810396675674,8.328074351280726
19,AES01143,93.68238535127314,57.384986085364616
19,AES01129,44.27714640107324,20.93648742095602
19,AR34408,18.66232786170921,6.087147781994638
19,AR57214501,12.662245634604524,4.511888120786382
19,AR49408,53.09999310493974,25.64811833224129
19,AR33214501,24.53480213616622,9.939195423034105
19,AR04412,23.552369001555142,11.577599279154699
19,AR57416,29.189926494342217,20.943464375662867
19,AR34405,32.095137947076125,12.818382977621358
19,AR49401,80.49315390665195,47.98952275212337
19,AR33407,130.59061968998157,159.0010149349025
19,AR57412,52.43334128489491,30.703230130812607
19,AR33401,401.33220691247857,419.44736853850804
19,AR98203501,13.332280030113013,3.0792178564296386
19,AR49232501,16.61861841060032,5.375096447668933
19,AR65478,26.127877057839562,11.35688702121741
19,AR33228501,30.354667076210823,12.83823273497617
19,AR33413,54.771089651341775,37.91451312728236
19,AR41438,32.08048152779391,14.485467474209676
19,AR33205501,12.72519948828522,4.289952707458876
19,AR49220501,19.8713701790766,7.638305910773708
19,AR57415,72.50399197300058,51.39863611033921
19,AR57141,27.163153502138243,11.53734393293066
19,AR57418,95.63353303664738,73.45443465262805
19,AR65229501,22.10688563558671,8.845706839328123
19,AR41451,44.952057742637024,22.648331129877423
19,AR49250501,14.095369137895435,4.992993805755112
19,AR19430,109.06500760867087,64.5943772858729
19,AR57405,31.47689556365063,20.269553416801127
19,AR19401,176.3662195203828,132.074964204551
19,AR57405558,17.05893908991517,6.8542287683441385
19,AR33207501,12.706104417881257,3.7722573420362844
19,AES01133,17.68134841883826,6.627841005838394
19,AR41218569000,15.942790024978324,6.656486075596522
19,AES01123,35.237086466456454,16.689491819748156
19,AR19205501,13.796374712794446,4.028996454736944
19,AES01115,71.9944446368549,41.785215015624765
19,AR41218554000,19.146771722911218,9.16903573112327
19,AR57408,189.47881679653324,172.25594156865137
19,AES01140,351.14243421149456,327.2151651741912
19,AR19420,61.99341640747116,41.050902024300214
19,AR41403,25.68739794100705,10.969533398931112
19,AR41440,20.992930584903025,8.292970095106138
19,AR41466,22.54113616739475,12.196007162091673
19,AR44401,65.2960625131918,26.210899166789517
19,AR41420,134.8540409913548,163.1120132380773
19,AR57430,144.8825241421134,130.7895787893444
19,AR41460,22.81395046042836,9.171880980046502
19,AR65456,296.3943415736329,280.441049460522
19,AR41225504,30.570366301071953,25.127290250244606
19,AR41428,19.44341667368098,12.28323196841273
19,AR41408,47.29644289551935,24.694593635027907
19,AR65445503,100.15120669085861,119.55143358145887
19,AR40,4530.776331785816,10868.20915751643
19,AR41475,33.15989833563798,25.88810962531375
19,AR19252501,12.773137659756113,3.463352066199879
19,AR41413,1079.1216840809561,2000.6380205643038
19,AR65490,34.31033288196802,17.151096387964635
19,AR57226501,18.33694580971845,6.563076360542086
19,AR33222501,15.022119945316055,4.3659864913225475
19,AR65428,26.821666458067007,10.880820373145417
19,AR41417,66.61224708620153,38.572841248441115
19,AR41432,21.517153177513418,8.375158943995576
19,AR19410,44.64645478273235,20.54212544918046
19,AR41442,21.427022535550588,8.15771162956199
19,AR11222551,15.029820186761311,3.824375594429996
19,AR71131,23.002440726526178,7.148705451071969
19,AR19222501,12.823165621812407,3.524011360797458
19,AR41448,17.262240098726718,6.48934949657598
19,AR11205501,18.238028640105895,4.776304207900907
19,AR41215514,12.74664146066306,4.316410117169332
19,AR11410,76.2464008522358,41.94413169983924
19,AR11408,17.030565378837725,8.965754417460204
19,AR87401,71.73145523429534,33.45170733725432
19,AR11244501,23.567751314464655,6.910635347267236
19,AR86410,21.648236282086877,8.446147970418117
19,AR86401,166.9195676112513,119.76730066759117
19,AR98401,77.37689181747119,32.8719688414654
19,AR86215501,20.265951631865253,8.15061826100937
19,AR87244505,12.885265526494202,3.599429950643245
19,AR87208501,15.388802035131889,4.331990614371436
19,AR11525,14.501431928935729,3.615366938558364
19,AR86224501,17.966178824265555,5.500576676379933
19,AR87425,56.10084095947829,22.444187875290257
19,AR86245501,21.903989199927707,6.7073811521640225
19,AR11420,24.544163507699945,8.564414510183491
19,AR86204501,16.6074611547022,4.773722972657797
19,AR11401,386.62749540999647,396.6999084652148
19,AR11430,193.69936622618732,217.08248432104259
19,AR86212501,20.09307943553409,5.950529245713464
19,AR87420,33.030639044721504,10.78363504506155
19,AR87415,48.9080629195718,18.760919770935995
19,AR71171,18.44065466957041,5.318884799837468
19,AR47408,47.700237882372534,23.68802971815913
19,AR87410,75.98516452414313,33.89461489686031
19,AR47405,76.15984592212443,51.0431035916694
19,AR11111,13.72500155655081,2.791219101914684
19,AR47415,70.80901829769414,50.449721192543876
19,AR47417,17.94406412543437,9.22097415443935
19,AR47401,342.05105496123633,317.9735725051929
19,AR47525,69.8011436500874,87.42532664497888
19,AR04429,140.01558001280725,93.90168884718946
19,AR04121,40.57288053930895,36.500266960791066
19,AR47215551,19.91915626413445,7.494943471253164
20,ATU02101,184.89163342462007,121.41552337364524
20,ATA02101,327.6442323624457,315.54791028731375
20,AAZ07104,29.189307194159884,10.868927848623937
20,AUZ07104,25.127787798369862,10.919352858587041
20,ATU05103,91.54091180798477,61.800769831806235
20,AAR09104,24.03405788642065,9.862907799601352
20,AAZ02102,32.320183704079454,14.97398664418691
20,AAR09102,13.142892297967414,4.830860068891577
20,AAZ04114,21.537809798038307,8.706281249912927
20,AUZ09104,298.71198969364946,286.86041284695744
20,AUZ02101,127.74043681574106,95.89166442418782
20,AAZ10108,27.09403679764922,12.928283302031888
20,AAZ04115,17.420848067457136,7.170379852597436
20,AAZ10101,21.814805229091704,10.226731492521075
20,AAZ04107,16.022525924787974,6.584343805284913
20,AAZ04101,17.148651284854356,6.25932978369001
20,AAR04101,37.74403354281352,33.900233824106586
20,AAR01101,837.1342900787954,1115.9886665491226
20,ATA05101,191.6565798013525,183.565668922078
20,AAZ01214,114.16665581174529,157.5616183875562
20,AAZ04109,12.93255911762541,4.50637315507023
20,AAZ04103,16.694497799771007,6.637312571628869
20,AUZ03101,254.93302596645452,252.11873986337605
20,AAZ01101,1247.0015486141729,1861.9913037723122
20,AAZ01218,17.056789120216152,7.551935343930238
20,AUZ03103,160.46536833271983,135.5537130132281
20,AKI05101,98.32504705093814,73.23462368980688
20,AAZ01215,130.90968252121723,180.71011179482258
20,AAZ03101,243.00501472810834,333.04605230669625
20,AAZ05107,48.28333362226776,53.78137578146019
20,AAZ04117,29.0310582365289,15.534493069294532
20,AAZ04106,20.449423952166217,8.00205449778003
20,AAZ06104,16.29356519247429,6.092813418049576
20,AAZ05105,166.69306027402365,135.8869335041141
20,AAR11103,15.557334141515273,6.832837003912948
20,AAZ04110,28.334307418190384,15.059057675751665
20,AUZ01101,263.18857854160626,269.34532133768454
20,AAR08102,192.01611683622787,185.18079428480866
20,AAR06107,90.98172838824942,77.6117575140655
20,AUZ12109,347.4429498817887,536.1145924861376
20,AKA13204,37.37644914301521,24.65587334048042
20,AUZ05104,203.8849087035382,191.599700533747
20,AUZ12101,134.81600731235707,141.77691254839525
20,AAR06101,24.65402926043658,13.36210233098035
20,AAZ09105,43.95698345899156,22.184206142698454
20,AUZ12112,1785.7537142167175,2989.757067713769
20,AAZ08101,20.30864981063472,8.360710769639104
20,AGE10101,47.69085961661124,51.7317190371901
20,AGE10105,140.11883999584074,202.37551196298642
20,AAZ08105,21.92261289208056,9.286094603527111
20,AUZ13101,55.249969471116856,28.842562803576477
20,AAZ09106,12.752832995350726,4.473833481031507
20,AGE02101,115.11009597048209,83.25966121305527
20,AGE01101,1314.884070254147,2014.1519134633188
20,AGE02102,26.69373417215939,20.636822715119255
20,AGE09103,19.911702845094453,8.46594209756064
20,AGE09102,74.49599758257943,88.06594929532682
20,AGE05104,22.853260540922307,12.377341855044497
20,AGE03102,27.65609846666004,14.932442744443337
20,AGE11101,65.53348544435661,53.30550198700927
20,AGE11104,24.808759832546855,11.572312824567003
20,AR82410,67.28319143110852,36.665916993280305
20,AGE04103,25.54384257773153,14.048712809266767
20,AGE08105,60.715881173440195,38.777895943802456
20,AGE04105,29.687718645951257,17.263201333999
20,AKA13104,37.91055307132504,25.255982110798005
20,AGE04108,218.70947099538702,202.4929845864493
20,AGE08104,25.385277307795167,13.10999168044082
20,AKA13108,330.97377149952774,387.98254200119254
20,AGE04110,28.96108382460266,14.252006826173114
20,AGE04111,17.530396154015474,10.05610354949523
20,AGE04107,52.59447722284416,47.20305058444062
20,AKA13101,30.261721292901186,14.782707329127277
20,AUZ08104,80.61762213635377,43.93719104143189
20,AGE08102,42.335468991336114,23.16510030475944
20,AR82415,14.447726832906124,5.63680948165235
20,AR05414,125.16298779260082,111.80940227772689
20,AR82405,70.11637867760994,62.56494000093659
20,AKI02101,319.4312730968124,299.57874741179415
20,AKA08103,152.3059209900196,114.78240738117444
20,AR82401,211.95846797385178,183.82171232991297
20,AGE12101,82.27023478101685,48.947751513602654
20,AR90401,267.9242023662415,266.58551594939877
20,AR90205501,20.4969838851735,9.368432595367985
20,AR05401,583.693335293357,700.0765201296492
20,AR05417,74.57948915614794,53.1403836040414
20,AR96234501,37.379600094006,37.12114405093689
20,AR96237501,33.18118979026329,30.726855696184874
20,AR90235501,44.702647533694005,39.10107787862722
20,AKA05105,38.085410220015476,35.593853862678976
20,AKA011,682.8072907881437,843.0655568945987
20,AR82435,46.72008272038687,26.273888424366145
20,AKA05108,181.02752231190456,262.67842107771753
20,AR96401,392.43885365564665,421.49593083653974
20,AKA13106,56.5529084570466,36.58944812399876
20,AGE12103,19.157628052283172,8.817961944661329
20,AR96404,35.034408034132035,25.86284205709236
20,AKA05101,15.839934763090568,7.470207048791698
20,AR83248501,16.167123288145998,6.1997005127461104
20,AR83401,141.6146829815226,108.74768756374134
20,AR26405,18.382629371524757,7.932816752563341
20,AKA13103,55.97404837754665,35.780273762563326
20,AR03426,174.33016589791646,135.53288453788423
20,AKA08104,39.96948830439894,21.28319901053176
20,AR83220501,19.539070793897203,11.018951433053713
20,AR83410,41.561360373765325,24.39258360741165
20,AR90230501,33.517740281052724,16.358716899644538
20,AR05423,268.003184459994,321.0021224279526
20,AR82430,32.604875208835296,15.10286949362239
20,AKA05104,18.049068817906875,7.32608433348715
20,AR07415,170.5895366447042,178.48015571171825
20,AR07427,319.664464625582,334.8541521909977
20,AR91235501,18.094421679001773,10.051810382131341
20,AR03432,50.18307018961215,28.746078596930076
20,AR07407,51.23788161796224,31.902647877659803
20,AR03233556000,17.88056504638681,7.028187110597229
20,AKA05102,14.105794182960786,3.984963223684301
20,AR05403,35.27438969753268,18.0839961770125
20,AKA11206,17.420240639276738,6.628051269339057
20,AR91401,56.86692228469663,33.46983704439835
20,AR05210551,15.792297371225352,6.65976721963585
20,AKA05201,16.535472841927493,6.19948069491966
20,AR052325511,13.814783582268042,5.019162241051647
20,AR07250501,14.450996858254424,5.338290817692417
20,AR03205509,30.37995555221918,17.57320374806152
20,AR03205501,47.36556949573209,31.734439771585127
20,AUA01118,103.79570825348095,83.55766430535307
20,AR03408,23.030993375328215,11.456493038365437
20,AR05407,21.866203609193597,9.437840939289947
20,AUA27103,241.4205544220494,234.37134930708646
20,AR79401,140.47998108904824,119.8234710569963
20,AR05420,53.653890217051185,30.87446827051496
20,AR07424,52.62615489749557,29.182231969037698
20,AR03417,57.13136134923358,33.65790808807298
20,AUA01102,18.83998679682623,9.259207428362327
20,AR03420,142.30306188228252,116.48696695185056
20,AUA01104,18.688764259764525,11.536794101866207
20,AR03406,65.33405725830684,52.10852154990975
20,AR07402,34.40060845625484,15.267647851984565
20,AKA05110,40.98917807389185,22.30493849068987
20,AKA11104,86.13356949619308,50.64867420328955
20,AR03243555,34.55599982316506,26.840768588523282
20,AR03201553,24.07526041561301,13.6499155977994
20,AR03201501,24.02447117859736,14.526266991913504
20,AR03227501,33.02817224592217,17.00339445927437
20,AR03403,26.05592085563746,12.27458127970711
20,AKA05206,27.52599897587193,21.463815541886262
20,AR03415,57.18324093862935,43.093077415368185
20,AUA01113,326.4976695482914,342.01731950624765
20,AR03405,168.68186527792827,143.75660360884885
20,AKA05109,75.5837908516095,55.07406840316872
20,AUA01116,59.38992278347756,32.59230684212126
20,AR03401,543.2827120981545,631.7431693479541
20,AR07401,202.3191860952061,173.6797818677005
20,AR03234501,67.49114369279303,68.61083167462239
20,AR07210501,18.061674142507872,6.510184061493054
20,AR07258501,58.186188670105274,68.02752483828722
20,AUA01112,29.660779886782862,18.76935722080834
20,AUA01107,82.27481915480614,56.4274987326167
20,AR03257501,46.97656507380634,30.749591160759884
20,AKA05112,28.07277499179132,13.545054950648087
20,AR03423,56.944225375781386,36.30338511371379
20,AR03251501,28.92254040502256,13.508416869840024
20,AR07246501,30.153542300425727,13.0646533708927
20,AUA15109,65.21713274880966,39.43999594778347
20,AUA01109,128.2869917373507,89.09840029472691
20,AR07220501,13.86988704578594,5.011767472753525
20,AR03213501,40.09576065872771,31.31905511210139
20,AR85215501,13.249837009487846,4.5400690172177995
20,AKA05107,14.132637390528235,4.102770802479676
20,AR03414,78.57631633710392,53.73014711067244
20,AUA15111,27.87544612821908,14.019100957869846
20,AUA15115,19.010254147461,7.854591178579849
20,AR05411,45.46552313592707,26.603265445882077
20,AR03221501,25.449738906024926,12.893958275455674
20,AKA11204,15.985883472950363,5.377534922848831
20,AR07243501,20.580082773662095,8.156962581711335
20,AUA05107,25.733349290027142,11.233512283742899
20,AR03253501,25.854867376941574,12.617535504649611
20,AUA15107,18.674811760548202,8.156504097721093
20,AR07222501,16.345627832343126,5.525891413465324
20,AUA01106,36.06974353710228,17.013365655046375
20,AR03429,64.53232212955085,36.858142203748685
20,AKA11201,22.347148451748772,7.473480749601655
20,AMO01107,20.296578203014114,8.066610447003773
20,AR05408,36.25528426406164,20.37787362370519
20,AUA15102,14.341883526542897,5.358119046486152
20,AR03241501,27.74126534689998,12.113043969227734
20,AMO01112,16.88074968285035,6.713864850860798
20,AUA21102,17.806347985359515,6.663501419150097
20,AUA15105,85.2898633589726,99.29560575088126
20,AMO01116,18.62076318508394,7.772452790709769
20,AR85401,26.009923481100927,8.627497024812676
20,AMO01103,16.333129618571935,6.666580990211751
20,AR12401,334.9124630860654,289.67810253410255
20,AUA15114,1049.3150601128648,1491.9462685945114
20,AR60250501,45.57524144622982,22.83860490500356
20,AUA21103,16.994981432659085,9.37105914415575
20,AUA21109,59.2297500961493,70.41205236845937
20,AUA21108,254.92797278401562,249.31500817598481
20,AR64415,68.35326891711614,59.95516965543536
20,AR64420,26.277171209176032,12.266785245769217
20,AR03411,72.26136849471166,42.91228072109776
20,AR60245501,13.569930240578836,5.038796754029409
20,AUA08101,85.3635136631996,53.152317043424326
20,AUA21105,26.72701693620082,12.889459225983034
20,AKA11101,22.284035133338342,7.278537918011786
20,AUA21104,28.85330145340363,17.109112484226067
20,AR08406,25.482763563028257,12.115851653291188
20,AMO02108,203.4605723979344,207.13211623153637
20,AUA08109,125.04252223691002,87.63694642620314
20,AUA21101,17.669730627264272,10.547002134904737
20,AKA09102,65.82270415481335,35.53772911345626
20,AR60218501,19.706577716548658,7.927403781358871
20,AR64401,140.34954591897662,116.68856724023094
20,AUA14104,463.8979458852396,546.3369325947973
20,AKA06102,14.12819456197045,3.706857938811914
20,AMO01113,333.8381740521829,342.1158343441809
20,AR64440,46.00389851577617,27.993636760441838
20,AUA14109,17.301413820123496,6.801210238356592
20,AUA05132,413.40761435572324,432.84159636829827
20,AR60404,89.66065664847548,85.65163176772987
20,AKA06101,106.85734162858398,58.94369671000613
20,AMO01151,13.907782395812973,5.030043916687652
20,AR60401,1123.9736303970296,1641.8826912682575
20,AR60437,307.89884716661584,306.66084202271855
20,AUA08114,36.90670601503477,18.05704589496445
20,AMO02104,18.494076189395926,9.594611862464122
20,AUA08203,17.77779840041642,7.026228538507418
20,AR64410,21.075566666361254,10.547391193527751
20,AMO01139,20.400577749827924,10.075842400924707
20,AR60427,325.487846068158,405.6591904634992
20,AUA08102,13.974900770475527,5.2347431596844
20,AUA08112,20.817733763419504,8.476947454204483
20,AUA08108,35.8675371472555,32.40338709932686
20,AR60412,30.738159480668873,12.56262461894448
20,AR60251501,13.350147180979075,4.764627011582026
20,AR08217501,37.817587231156054,30.54548486551397
20,AUA14102,40.761291282417645,20.975428352729793
20,AUA04113,175.48279382667266,149.28912531568176
20,AUA08111,16.319643928660657,6.247702762089913
20,AMO01126,16.37601027484213,8.269174849293908
20,AR60225501,13.25406011539062,4.645173115706527
20,AR18224501,19.533681704521648,5.7269385604665635
20,AUA04115,23.016886438843294,10.326710203805867
20,AUA04101,16.93155400072373,7.591251779719775
20,AUA08104,21.797609956719917,9.023722605264485
20,AUA14106,19.61221921013166,8.053311023250545
20,AR60440,395.8312587404671,442.87032966102
20,AUA05116,27.189578640407866,12.925962941589429
20,AUA15113,37.59404642017927,20.225347027976845
20,AMO01102,90.67730645580228,59.50979836464008
20,AR60430,211.26738599369043,209.1116074858442
20,AMO02106,27.27120386857233,12.42131120617394
20,AKA09103,52.660687873154245,25.194799198058167
20,AUA08107,998.9298646960922,1472.476828573158
20,AKA04108,19.28753926192421,5.769002771582431
20,AUA05102,26.125949490273214,11.923935173949731
20,AR60226501,60.55301215816536,40.84026145328606
20,AUA05135,26.326686358418357,14.291333273465014
20,AR08224557,68.86556115063539,86.3967526278399
20,AUA04111,673.6057309308791,841.0360885501939
20,AUA15103,24.407476472718308,11.775572243488465
20,AKA16101,38.07738705296717,17.205153606673477
20,AUA05122,32.98494790497972,19.376114526596048
20,AUA05117,2455.3068659158175,4470.931976058738
20,AR60418,14.113228372604066,5.518764330375694
20,AUA05121,17.376509772482834,7.10720443791352
20,AUA05130,19.73955147676351,8.73515731809617
20,AUA05148,381.80952688268593,409.04179231522147
20,AR60415,76.98789153130086,52.301892007073285
20,AUA14108,57.25741587529968,31.435835427043376
20,AUA07106,13.054310877312606,4.249661617866289
20,AUA11101,16.574572406819847,6.4607796636320165
20,AUA05110,18.782037540603284,8.129610074643887
20,AUA12132,92.44057413593738,67.03730849351169
20,AUA12129,79.44329000368334,51.773190020940596
20,AUA12138,34.053102752658766,22.226026119735327
20,AUA05201,22.46911674832157,13.620357202555134
20,AUA12103,91.73708028268987,72.42824509795986
20,AUA11103,18.76580959318798,8.1697456085351
20,AUA12113,208.06994814596425,190.94843874008725
20,AUA05143,16.58152957830719,6.577808385929733
20,AUA07102,26.632737106708,16.926231791358536
20,AUA05123,21.24359400660616,9.213416314017625
20,AMO01146,19.301928690083802,7.811038507461877
20,AUA05120,16.2158622320336,6.553129422615766
20,AR60206501,29.76750305207898,13.343191379741361
20,AUA07110,26.206389758325088,11.157967107849338
20,AUA05138,18.50634976622957,7.690168126017831
20,AUA04201,17.835273387652624,6.989126925902203
20,AUA07101,43.84441732635554,30.90224158824877
20,AUA05128,140.48428678885813,108.15821736471426
20,AR12402,23.660266712804983,6.455174142386914
20,AUA05111,1522.038903952747,2515.4941430606714
20,AUA24112,208.3335328242957,172.63444825942196
20,AUA12114,87.378694882168,63.102758814587695
20,AR60419,104.16669691346314,71.2381548943507
20,AUA11109,21.47195630270332,8.898231125896757
20,AUA04122,44.416442418120894,29.30479465981888
20,AUA05204,17.132657826974345,7.322341318469826
20,AR60417,64.31057865757882,43.80372843177444
20,AUA04107,47.61437520067797,29.392568566131224
20,AUA05112,45.00846504962679,24.17954412366192
20,AR60234501,32.21395696586415,13.1761642104042
20,AUA05140,17.147635197640426,8.424809972449186
20,AUA05124,39.93885251727788,36.56242294894336
20,AUA11102,16.619849339085984,6.455003143070287
20,AUA02102,14.5271039200654,5.388705247314013
20,AUA12118,15.552226101355462,6.864296579848122
20,AUA04121,28.776750578726677,14.166174673901534
20,AUA05115,30.52011442647391,14.19982603621284
20,AUA04106,1727.9987998661193,2865.1348617167832
20,AUA07104,71.80417835602697,51.022095585855254
20,AUA02112,32.214034907926795,14.528754226413152
20,AUA12102,240.27469983451795,248.24174772415518
20,AUA04102,21.185897434635535,9.48294949814923
20,AUA24111,16.31433362539602,8.956391541957338
20,AR08401,503.0855862397178,578.1847591394435
20,AUA11105,190.85374035626663,160.13398508841294
20,AUA04116,62.874424698759896,38.21626568407
20,AUA09108,44.11494993484921,25.478498212239003
20,AUA12135,411.4888535183896,474.32343355289504
20,AUA12117,414.2373960673401,438.0865610456804
20,AUA05151,31.362105910949932,15.694233226530567
20,AUA05103,91.98199095976173,63.34007493120491
20,AUA12109,18.269744261177628,7.747586632055807
20,AUA12126,41.09771432159353,21.466145894121283
20,AUA07109,65.52904224188063,40.60368109898021
20,AUA12123,87.37779126430581,77.98825412487147
20,AUA11106,14.890919438426815,6.033461668393954
20,AUA02117,15.562404426036167,5.74255326880386
20,AUA11110,69.31855586289757,43.014343740948576
20,AUA22106,60.83213466270566,40.74629529242178
20,AKA09201,16.615898729686798,7.272813188981753
20,AUA05147,13.949585924092515,5.208032506562513
20,AR18216501,19.192649517608867,6.171975631636138
20,AUA12110,67.02479613818778,44.71267238344379
20,AR18401,885.6233726399971,1162.054473365187
20,AR18251507,231.5177013730668,353.2445726778443
20,AR18230501,13.730663078356544,4.5391197895472
20,AUA11104,30.37397136921703,15.392073038759586
20,AUA05126,512.3600801632598,582.0229344135132
20,AUA23112,57.69643499215145,31.864043549676527
20,AUA11108,15.93069356006853,6.516798505814049
20,AR99401,65.88131245036563,47.9112818871246
20,AUA02104,22.265111037350383,9.174126200021346
20,AUA09201,12.97622222414141,4.911311776840929
20,AUA05144,15.24413475290947,5.887533368046064
20,AUA20111,36.68382558301735,17.591675672866696
20,AUA23111,16.372418529858244,6.31189738886056
20,AUA20102,16.900668171618626,6.453780634564312
20,AR60232501,37.57757985706124,17.564469684160837
20,AUA12116,262.3150237251722,241.06286475891181
20,AUA09106,97.36022998597372,70.49957308094888
20,AR08418,51.34102397997583,29.719695493018037
20,AUA05127,37.613341165078474,18.704160122520502
20,AUA23116,20.54217098649652,8.480541114291453
20,AUA09107,18.708385363463318,9.419151136370308
20,AUA19117,19.65430939715246,8.168844463888318
20,AUA23101,17.953911931293216,9.3954883619649
20,AUA02106,44.931901666333616,28.649076521595113
20,AUA23106,14.777083898154746,5.629079489863836
20,AUA12115,35.38588395694348,18.608083422004974
20,AR18208501,14.407871072629773,5.08372764001442
20,AR64435,23.5189369504038,10.610148335366082
20,AUA16108,130.74439516826789,98.44282393502192
20,AUA09101,13.817093966433609,5.536243798897285
20,AUA11112,28.746469769112878,22.80444609650607
20,AUA23104,24.239545704461843,12.34219434981754
20,AR08212551,26.020163720525034,20.406416027930923
20,AUA16106,13.57340368966431,4.898402725451322
20,AUA20108,48.42242965590538,25.316978437890494
20,AR64430,27.526737497023618,12.227006703910844
20,AUA02103,172.16023472967018,139.86323112630774
20,AUA23110,68.57158791401093,48.04512948262885
20,AUA13136,63.40312949422034,48.88252998133575
20,AUA23103,14.015594642038689,5.0194469568599525
20,AUA12134,24.506324785783278,10.283767343398916
20,AUA23102,20.73475642765488,8.773978119529435
20,AUA13111,173.70827838380782,178.31872631415678
20,AUA20109,19.490008316070313,7.8288773986067195
20,AUA16102,15.720360877684396,5.930446149441534
20,AUA12131,27.036647017725777,11.714091483876576
